d1,d2,score,count,n1,n2
DCC0311,DCC1234,0.8068868493462115,16,Ifosfamide,Bleomycin
DCC0311,DCC1522,0.8038680190224369,23,Ifosfamide,Procarbazine
DCC0311,DCC1535,0.808335587376179,23,Ifosfamide,Mitoxantrone
DCC0311,DCC1235,0.7820802520066695,13,Ifosfamide,Chlorambucil
DCC0311,DCC1710,0.7834270786557205,13,Ifosfamide,Plerixafor
DCC0311,DCC1471,0.826242716808957,22,Ifosfamide,Busulfan
DCC0311,DCC1245,0.7873620426477316,23,Ifosfamide,Floxuridine
DCC0311,DCC0620,0.7539408386345173,13,Ifosfamide,Canfosfamide
DCC0311,DCC1681,0.7802080411472593,10,Ifosfamide,Pertuzumab
DCC0311,DCC1688,0.7777395740975664,14,Ifosfamide,Axitinib
DCC0311,DCC1321,0.775036161027855,14,Ifosfamide,Vinblastine
DCC1628,DCC0012,0.7788649969448159,10,Fotemustine,Bevacizumab
DCC1628,DCC0189,0.7758710588857164,13,Fotemustine,Irinotecan
DCC1628,DCC0153,0.7691299369642429,13,Fotemustine,Clofarabine
DCC1628,DCC0122,0.7771793856582386,13,Fotemustine,Erlotinib
DCC1628,DCC0158,0.7653163045930556,13,Fotemustine,Pemetrexed
DCC1628,DCC0361,0.7722372422045203,13,Fotemustine,Vorinostat
DCC1628,DCC0148,0.7606610445824804,13,Fotemustine,Imatinib
DCC1628,DCC0079,0.7554381295417711,13,Fotemustine,Sorafenib
DCC1628,DCC0355,0.7682667186549407,11,Fotemustine,Genistein
DCC1628,DCC0120,0.7696279613869433,10,Fotemustine,Oxaliplatin
DCC1628,DCC0295,0.7587401102956364,14,Fotemustine,Capecitabine
DCC1628,DCC0336,0.7914285094220003,12,Fotemustine,Sunitinib
DCC1628,DCC0094,0.7604856469215705,14,Fotemustine,Gemcitabine
DCC1628,DCC0046,0.7626000974173918,13,Fotemustine,Mitomycin
DCC1628,DCC0096,0.7677989603083643,13,Fotemustine,Epirubicin
DCC1628,DCC0215,0.78452276404484,13,Fotemustine,Temozolomide
DCC1628,DCC1417,0.7884332496856942,12,Fotemustine,Dacarbazine
DCC1628,DCC0162,0.7567982267859019,14,Fotemustine,Leucovorin
DCC1628,DCC0108,0.7732516509252257,13,Fotemustine,Altretamine
DCC1628,DCC0288,0.7612516246545424,13,Fotemustine,Fludarabine
DCC1628,DCC0067,0.7592356550510172,14,Fotemustine,Vinorelbine
DCC1628,DCC0311,0.7634155185616707,13,Fotemustine,Ifosfamide
DCC1628,DCC1639,0.7741014532541735,14,Fotemustine,Ixabepilone
DCC1628,DCC1535,0.7556859533763421,13,Fotemustine,Mitoxantrone
DCC1628,DCC1235,0.7930694747289423,10,Fotemustine,Chlorambucil
DCC1628,DCC1710,0.7606797879819628,13,Fotemustine,Plerixafor
DCC1628,DCC1471,0.7655328768890398,12,Fotemustine,Busulfan
DCC1628,DCC1245,0.7665633626103291,12,Fotemustine,Floxuridine
DCC1628,DCC1681,0.7757386345475401,10,Fotemustine,Pertuzumab
DCC1628,DCC1688,0.804026099611547,12,Fotemustine,Axitinib
DCC1628,DCC1321,0.76768388256511,13,Fotemustine,Vinblastine
DCC1121,DCC0122,0.7628325560914014,10,Sargramostim,Erlotinib
DCC1121,DCC0288,0.758042927031434,11,Sargramostim,Fludarabine
DCC1121,DCC0429,0.7525567773980697,10,Sargramostim,Afatinib
DCC1121,DCC0420,0.76580521120885,10,Sargramostim,Tirapazamine
DCC1121,DCC0275,0.7602498137683618,10,Sargramostim,Procainamide
DCC1121,DCC0067,0.7745300451814374,10,Sargramostim,Vinorelbine
DCC1121,DCC1235,0.7969654329418208,10,Sargramostim,Chlorambucil
DCC1121,DCC1681,0.7622009810225105,10,Sargramostim,Pertuzumab
DCC1120,DCC0191,0.7540452654057348,11,Pegfilgrastim,Etoposide
DCC1120,DCC0189,0.7773009068285341,10,Pegfilgrastim,Irinotecan
DCC1120,DCC0122,0.7856005126641514,10,Pegfilgrastim,Erlotinib
DCC1120,DCC0008,0.7716875926416613,10,Pegfilgrastim,Trastuzumab
DCC1120,DCC0245,0.7547872880749155,10,Pegfilgrastim,Carboplatin
DCC1120,DCC0120,0.7517759237249257,11,Pegfilgrastim,Oxaliplatin
DCC1120,DCC0295,0.7543116843060166,11,Pegfilgrastim,Capecitabine
DCC1120,DCC0336,0.7633336243352516,10,Pegfilgrastim,Sunitinib
DCC1120,DCC0096,0.7814881563796777,10,Pegfilgrastim,Epirubicin
DCC1120,DCC0162,0.7714682133882657,10,Pegfilgrastim,Leucovorin
DCC1120,DCC0288,0.7919428684587577,10,Pegfilgrastim,Fludarabine
DCC1120,DCC0429,0.7707576554492895,10,Pegfilgrastim,Afatinib
DCC1120,DCC0067,0.7926046705642629,10,Pegfilgrastim,Vinorelbine
DCC1120,DCC1555,0.7839097156505959,10,Pegfilgrastim,Panitumumab
DCC1120,DCC1235,0.8069623681806192,10,Pegfilgrastim,Chlorambucil
DCC1120,DCC1471,0.7775904385155135,10,Pegfilgrastim,Busulfan
DCC1120,DCC1681,0.7806212849248226,10,Pegfilgrastim,Pertuzumab
DCC1120,DCC1321,0.7884692014191499,10,Pegfilgrastim,Vinblastine
DCC1657,DCC0012,0.7661108248443755,10,Vandetanib,Bevacizumab
DCC1657,DCC0153,0.7560558842134918,14,Vandetanib,Clofarabine
DCC1657,DCC0361,0.7639547954119732,13,Vandetanib,Vorinostat
DCC1657,DCC0120,0.7620542159749444,10,Vandetanib,Oxaliplatin
DCC1657,DCC0295,0.7520029375825881,15,Vandetanib,Capecitabine
DCC1657,DCC0094,0.7523451248599121,15,Vandetanib,Gemcitabine
DCC1657,DCC0096,0.7600158654689658,14,Vandetanib,Epirubicin
DCC1657,DCC0215,0.7734076850049921,13,Vandetanib,Temozolomide
DCC1657,DCC1417,0.7641955042793176,13,Vandetanib,Dacarbazine
DCC1657,DCC0108,0.7703371221775815,13,Vandetanib,Altretamine
DCC1657,DCC0067,0.7562422261902321,15,Vandetanib,Vinorelbine
DCC1657,DCC0311,0.7520993309900167,14,Vandetanib,Ifosfamide
DCC1657,DCC1639,0.7772142713590909,15,Vandetanib,Ixabepilone
DCC1657,DCC1235,0.7631247027090374,11,Vandetanib,Chlorambucil
DCC1657,DCC1688,0.7768765226141304,14,Vandetanib,Axitinib
DCC1657,DCC1321,0.7542549416674053,14,Vandetanib,Vinblastine
DCC1443,DCC0153,0.7595659583239861,23,Azacitidine,Clofarabine
DCC1443,DCC0361,0.7562219653356713,19,Azacitidine,Vorinostat
DCC1443,DCC0126,0.7503151112595196,21,Azacitidine,Vincristine
DCC1443,DCC0336,0.7543499077281549,20,Azacitidine,Sunitinib
DCC1443,DCC0046,0.7509793230626252,22,Azacitidine,Mitomycin
DCC1443,DCC0215,0.7588100775752522,19,Azacitidine,Temozolomide
DCC1443,DCC1417,0.7511725453580206,13,Azacitidine,Dacarbazine
DCC1443,DCC0108,0.7596301647036381,21,Azacitidine,Altretamine
DCC1443,DCC0288,0.7629634766283854,22,Azacitidine,Fludarabine
DCC1443,DCC0311,0.7602504394064233,22,Azacitidine,Ifosfamide
DCC1443,DCC1639,0.7533110001959467,15,Azacitidine,Ixabepilone
DCC1443,DCC1471,0.7608929538138532,21,Azacitidine,Busulfan
DCC1443,DCC1245,0.7549742348028863,20,Azacitidine,Floxuridine
DCC1443,DCC1688,0.769248649257077,13,Azacitidine,Axitinib
DCC1443,DCC1321,0.7513390532859154,13,Azacitidine,Vinblastine
DCC1357,DCC0153,0.7813672172042242,23,Daunorubicin,Clofarabine
DCC1357,DCC0126,0.7572970132024485,23,Daunorubicin,Vincristine
DCC1357,DCC0046,0.7628698373365699,23,Daunorubicin,Mitomycin
DCC1357,DCC0096,0.7618104446445254,22,Daunorubicin,Epirubicin
DCC1357,DCC0215,0.7519483002538732,19,Daunorubicin,Temozolomide
DCC1357,DCC0108,0.7659218245122085,22,Daunorubicin,Altretamine
DCC1357,DCC0288,0.7860331980997664,22,Daunorubicin,Fludarabine
DCC1357,DCC0311,0.7721210528857649,23,Daunorubicin,Ifosfamide
DCC1357,DCC1639,0.7591134768094628,14,Daunorubicin,Ixabepilone
DCC1357,DCC1234,0.7554227598411154,16,Daunorubicin,Bleomycin
DCC1357,DCC1522,0.7543147015273542,23,Daunorubicin,Procarbazine
DCC1357,DCC1535,0.7607931364047767,23,Daunorubicin,Mitoxantrone
DCC1357,DCC1245,0.7583195229343833,21,Daunorubicin,Floxuridine
DCC1357,DCC1688,0.7548787673995958,13,Daunorubicin,Axitinib
DCC1555,DCC0191,0.7539741922424414,11,Panitumumab,Etoposide
DCC1555,DCC0189,0.7879884080992943,10,Panitumumab,Irinotecan
DCC1555,DCC0122,0.7957851545437972,10,Panitumumab,Erlotinib
DCC1555,DCC0008,0.7821877687908331,10,Panitumumab,Trastuzumab
DCC1555,DCC0245,0.7639088189514671,10,Panitumumab,Carboplatin
DCC1555,DCC0120,0.7614062248869883,11,Panitumumab,Oxaliplatin
DCC1555,DCC0295,0.7639106281089115,11,Panitumumab,Capecitabine
DCC1555,DCC0096,0.7904151745997123,10,Panitumumab,Epirubicin
DCC1555,DCC0162,0.7808007844610607,10,Panitumumab,Leucovorin
DCC1555,DCC0288,0.7869411811056038,10,Panitumumab,Fludarabine
DCC1555,DCC0429,0.7817697103044141,10,Panitumumab,Afatinib
DCC1555,DCC0067,0.801175526474915,10,Panitumumab,Vinorelbine
DCC1555,DCC1120,0.7839097156505959,10,Panitumumab,Pegfilgrastim
DCC1555,DCC1235,0.8024905339435433,10,Panitumumab,Chlorambucil
DCC1555,DCC1681,0.7897231379223715,10,Panitumumab,Pertuzumab
DCC1555,DCC1321,0.7902580272872993,10,Panitumumab,Vinblastine
DCC1639,DCC0191,0.7696690297222771,16,Ixabepilone,Etoposide
DCC1639,DCC0012,0.791407132981385,10,Ixabepilone,Bevacizumab
DCC1639,DCC0189,0.8077761177219797,15,Ixabepilone,Irinotecan
DCC1639,DCC0153,0.7966397033913036,15,Ixabepilone,Clofarabine
DCC1639,DCC0122,0.8030045760612227,15,Ixabepilone,Erlotinib
DCC1639,DCC0158,0.7867641760920091,15,Ixabepilone,Pemetrexed
DCC1639,DCC0128,0.7789854343923746,16,Ixabepilone,Fluorouracil
DCC1639,DCC0117,0.772851990377633,11,Ixabepilone,Cisplatin
DCC1639,DCC0016,0.7692647329011372,15,Ixabepilone,Bortezomib
DCC1639,DCC0361,0.7911088802411865,15,Ixabepilone,Vorinostat
DCC1639,DCC0259,0.7538195979445576,17,Ixabepilone,Doxorubicin
DCC1639,DCC0369,0.7661133383452885,15,Ixabepilone,Trabectedin
DCC1639,DCC0123,0.7535333686078285,17,Ixabepilone,Cyclophosphamide
DCC1639,DCC0126,0.7700849149080009,15,Ixabepilone,Vincristine
DCC1639,DCC0330,0.7660575812952114,15,Ixabepilone,Dasatinib
DCC1639,DCC0148,0.7881055623288292,15,Ixabepilone,Imatinib
DCC1639,DCC0079,0.7845844843634773,15,Ixabepilone,Sorafenib
DCC1639,DCC0355,0.7897607092462557,13,Ixabepilone,Genistein
DCC1639,DCC0120,0.7840268565846621,10,Ixabepilone,Oxaliplatin
DCC1639,DCC0295,0.7949665423096665,16,Ixabepilone,Capecitabine
DCC1639,DCC0336,0.8198483701612113,14,Ixabepilone,Sunitinib
DCC1639,DCC0329,0.7645780563797957,17,Ixabepilone,Docetaxel
DCC1639,DCC0094,0.8123830016977572,15,Ixabepilone,Gemcitabine
DCC1639,DCC0416,0.7973388307577317,11,Ixabepilone,Potassium
DCC1639,DCC0046,0.7935749495772705,15,Ixabepilone,Mitomycin
DCC1639,DCC0271,0.7725473109328971,15,Ixabepilone,Topotecan
DCC1639,DCC0332,0.7736382730804016,15,Ixabepilone,Lapatinib
DCC1639,DCC0426,0.7520599258879439,11,Ixabepilone,2-methoxyestradiol
DCC1639,DCC0096,0.7985488776311429,15,Ixabepilone,Epirubicin
DCC1639,DCC0215,0.7968479855533317,15,Ixabepilone,Temozolomide
DCC1639,DCC1417,0.7865111275617686,15,Ixabepilone,Dacarbazine
DCC1639,DCC0162,0.8010904614291233,15,Ixabepilone,Leucovorin
DCC1639,DCC0108,0.7928763475636047,15,Ixabepilone,Altretamine
DCC1639,DCC0288,0.7677374851369088,16,Ixabepilone,Fludarabine
DCC1639,DCC0104,0.7620294328731241,14,Ixabepilone,Raloxifene
DCC1639,DCC0307,0.7647776955203199,14,Ixabepilone,Trimetrexate
DCC1639,DCC0429,0.7626370221692471,16,Ixabepilone,Afatinib
DCC1639,DCC0420,0.8007867297905313,10,Ixabepilone,Tirapazamine
DCC1639,DCC0088,0.7898598908073668,15,Ixabepilone,Trifluridine
DCC1639,DCC0067,0.7868098694495274,16,Ixabepilone,Vinorelbine
DCC1639,DCC0311,0.7855479728617881,15,Ixabepilone,Ifosfamide
DCC1639,DCC1628,0.7741014532541735,14,Ixabepilone,Fotemustine
DCC1639,DCC1657,0.7772142713590909,15,Ixabepilone,Vandetanib
DCC1639,DCC1443,0.7533110001959467,15,Ixabepilone,Azacitidine
DCC1639,DCC1357,0.7591134768094628,14,Ixabepilone,Daunorubicin
DCC1639,DCC1234,0.7773270572821719,11,Ixabepilone,Bleomycin
DCC1639,DCC1522,0.7722942953211847,15,Ixabepilone,Procarbazine
DCC1639,DCC1535,0.784178168326962,15,Ixabepilone,Mitoxantrone
DCC1639,DCC1235,0.7950722479223417,11,Ixabepilone,Chlorambucil
DCC1639,DCC1710,0.7852595873170354,15,Ixabepilone,Plerixafor
DCC1639,DCC1471,0.7908319444506343,14,Ixabepilone,Busulfan
DCC1639,DCC1245,0.8154213763589298,14,Ixabepilone,Floxuridine
DCC1639,DCC0620,0.7593277167521274,15,Ixabepilone,Canfosfamide
DCC1639,DCC1681,0.7900525390048224,10,Ixabepilone,Pertuzumab
DCC1639,DCC1688,0.8422768287089399,14,Ixabepilone,Axitinib
DCC1639,DCC1624,0.7778422845477023,14,Ixabepilone,Uracil
DCC1639,DCC1321,0.7928425131871502,15,Ixabepilone,Vinblastine
DCC1280,DCC0153,0.7572856056861741,15,Entecavir,Clofarabine
DCC1280,DCC0122,0.7501363927004365,13,Entecavir,Erlotinib
DCC1280,DCC0295,0.7508547778856912,15,Entecavir,Capecitabine
DCC1368,DCC0153,0.7536093702362795,15,Adefovir,Clofarabine
DCC1368,DCC1280,0.7637838068444367,21,Adefovir,Entecavir
DCC1129,DCC0191,0.7696447844583224,10,Palifermin,Etoposide
DCC1129,DCC0012,0.7745089014465377,10,Palifermin,Bevacizumab
DCC1129,DCC0128,0.7672375146199382,10,Palifermin,Fluorouracil
DCC1129,DCC0120,0.7694285986353634,10,Palifermin,Oxaliplatin
DCC1129,DCC0295,0.7704404519298227,10,Palifermin,Capecitabine
DCC1129,DCC0429,0.7626124123255094,10,Palifermin,Afatinib
DCC1129,DCC0067,0.7845245284000583,10,Palifermin,Vinorelbine
DCC1129,DCC1235,0.7976414276927732,10,Palifermin,Chlorambucil
DCC1129,DCC1681,0.7717929963411279,10,Palifermin,Pertuzumab
DCC1024,DCC0295,0.7512996826766991,10,Teprotumumab,Capecitabine
DCC1024,DCC0108,0.7613152814625594,10,Teprotumumab,Altretamine
DCC1234,DCC0191,0.7557520825869332,19,Bleomycin,Etoposide
DCC1234,DCC0189,0.7540164885185614,10,Bleomycin,Irinotecan
DCC1234,DCC0153,0.8105820525640887,16,Bleomycin,Clofarabine
DCC1234,DCC0158,0.7574490041527604,16,Bleomycin,Pemetrexed
DCC1234,DCC0361,0.750949497144067,15,Bleomycin,Vorinostat
DCC1234,DCC0369,0.7735182348001397,16,Bleomycin,Trabectedin
DCC1234,DCC0245,0.772940803223423,12,Bleomycin,Carboplatin
DCC1234,DCC0126,0.7864484394460238,16,Bleomycin,Vincristine
DCC1234,DCC0148,0.7533926052372819,15,Bleomycin,Imatinib
DCC1234,DCC0079,0.7717227979445626,16,Bleomycin,Sorafenib
DCC1234,DCC0295,0.7641484035562389,18,Bleomycin,Capecitabine
DCC1234,DCC0336,0.771484719572917,16,Bleomycin,Sunitinib
DCC1234,DCC0046,0.7997796692831003,16,Bleomycin,Mitomycin
DCC1234,DCC0332,0.7702502883357608,16,Bleomycin,Lapatinib
DCC1234,DCC0096,0.7922904201756075,16,Bleomycin,Epirubicin
DCC1234,DCC0108,0.7941261093279144,16,Bleomycin,Altretamine
DCC1234,DCC0288,0.7902268761667756,17,Bleomycin,Fludarabine
DCC1234,DCC0104,0.7507833318377513,16,Bleomycin,Raloxifene
DCC1234,DCC0311,0.8068868493462115,16,Bleomycin,Ifosfamide
DCC1234,DCC1357,0.7554227598411154,16,Bleomycin,Daunorubicin
DCC1234,DCC1639,0.7773270572821719,11,Bleomycin,Ixabepilone
DCC1234,DCC1535,0.7905479951978314,16,Bleomycin,Mitoxantrone
DCC1234,DCC1471,0.7934555978597562,16,Bleomycin,Busulfan
DCC1234,DCC1245,0.7740153074276694,17,Bleomycin,Floxuridine
DCC1234,DCC1688,0.7536786453039668,11,Bleomycin,Axitinib
DCC1522,DCC0191,0.7674317183120098,26,Procarbazine,Etoposide
DCC1522,DCC0189,0.7580673186459148,14,Procarbazine,Irinotecan
DCC1522,DCC0153,0.8096132742703952,23,Procarbazine,Clofarabine
DCC1522,DCC0158,0.7594929969085166,22,Procarbazine,Pemetrexed
DCC1522,DCC0128,0.7644200181020113,24,Procarbazine,Fluorouracil
DCC1522,DCC0369,0.7689851545098518,23,Procarbazine,Trabectedin
DCC1522,DCC0245,0.7920351693896498,15,Procarbazine,Carboplatin
DCC1522,DCC0126,0.7873295383272871,23,Procarbazine,Vincristine
DCC1522,DCC0079,0.762835685890266,23,Procarbazine,Sorafenib
DCC1522,DCC0295,0.7842823955613606,23,Procarbazine,Capecitabine
DCC1522,DCC0336,0.7585690864411216,23,Procarbazine,Sunitinib
DCC1522,DCC0094,0.7639671724500531,14,Procarbazine,Gemcitabine
DCC1522,DCC0046,0.7954354028771822,23,Procarbazine,Mitomycin
DCC1522,DCC0332,0.7645991034148578,23,Procarbazine,Lapatinib
DCC1522,DCC0096,0.7844337222356649,23,Procarbazine,Epirubicin
DCC1522,DCC1417,0.7515694477260422,14,Procarbazine,Dacarbazine
DCC1522,DCC0162,0.7528317312832533,14,Procarbazine,Leucovorin
DCC1522,DCC0108,0.7871665162717317,23,Procarbazine,Altretamine
DCC1522,DCC0288,0.8033463531978128,23,Procarbazine,Fludarabine
DCC1522,DCC0311,0.8038680190224369,23,Procarbazine,Ifosfamide
DCC1522,DCC1357,0.7543147015273542,23,Procarbazine,Daunorubicin
DCC1522,DCC1639,0.7722942953211847,15,Procarbazine,Ixabepilone
DCC1522,DCC1234,0.7883610908836053,16,Procarbazine,Bleomycin
DCC1522,DCC1535,0.7905592044489237,23,Procarbazine,Mitoxantrone
DCC1522,DCC1235,0.7582163621915523,13,Procarbazine,Chlorambucil
DCC1522,DCC1710,0.7529415171455082,14,Procarbazine,Plerixafor
DCC1522,DCC1471,0.7940160831669921,23,Procarbazine,Busulfan
DCC1522,DCC1245,0.7645405040832031,24,Procarbazine,Floxuridine
DCC1522,DCC1681,0.7543521650223901,10,Procarbazine,Pertuzumab
DCC1522,DCC1688,0.7556259638040639,15,Procarbazine,Axitinib
DCC1522,DCC1321,0.7581485967033311,14,Procarbazine,Vinblastine
DCC1162,DCC1235,0.7738927560792731,10,Filgrastim,Chlorambucil
DCC1535,DCC0191,0.7636686917137984,27,Mitoxantrone,Etoposide
DCC1535,DCC0189,0.7717476728349295,14,Mitoxantrone,Irinotecan
DCC1535,DCC0153,0.815764920795341,23,Mitoxantrone,Clofarabine
DCC1535,DCC0122,0.7540223815408175,22,Mitoxantrone,Erlotinib
DCC1535,DCC0158,0.7650462527965426,22,Mitoxantrone,Pemetrexed
DCC1535,DCC0128,0.7604724505378273,25,Mitoxantrone,Fluorouracil
DCC1535,DCC0361,0.7584652032141502,22,Mitoxantrone,Vorinostat
DCC1535,DCC0369,0.7728080608262154,23,Mitoxantrone,Trabectedin
DCC1535,DCC0245,0.795231927818323,15,Mitoxantrone,Carboplatin
DCC1535,DCC0009,0.7601933690349528,10,Mitoxantrone,Rituximab
DCC1535,DCC0126,0.7925095548327825,23,Mitoxantrone,Vincristine
DCC1535,DCC0148,0.7569171982691851,22,Mitoxantrone,Imatinib
DCC1535,DCC0079,0.7679012936747888,23,Mitoxantrone,Sorafenib
DCC1535,DCC0355,0.7551864036335458,12,Mitoxantrone,Genistein
DCC1535,DCC0120,0.7645087472265819,10,Mitoxantrone,Oxaliplatin
DCC1535,DCC0295,0.7776191013048113,24,Mitoxantrone,Capecitabine
DCC1535,DCC0336,0.7636877401854253,23,Mitoxantrone,Sunitinib
DCC1535,DCC0094,0.7595865484852072,15,Mitoxantrone,Gemcitabine
DCC1535,DCC0046,0.7988832926197924,23,Mitoxantrone,Mitomycin
DCC1535,DCC0332,0.7683095849853139,23,Mitoxantrone,Lapatinib
DCC1535,DCC0096,0.7886221623335602,23,Mitoxantrone,Epirubicin
DCC1535,DCC0215,0.7570770065340736,22,Mitoxantrone,Temozolomide
DCC1535,DCC1417,0.7641233867488589,14,Mitoxantrone,Dacarbazine
DCC1535,DCC0162,0.7668145564610246,14,Mitoxantrone,Leucovorin
DCC1535,DCC0108,0.7916148074719618,23,Mitoxantrone,Altretamine
DCC1535,DCC0288,0.7996234866923464,24,Mitoxantrone,Fludarabine
DCC1535,DCC0104,0.7538748681455552,21,Mitoxantrone,Raloxifene
DCC1535,DCC0067,0.7547590680034497,15,Mitoxantrone,Vinorelbine
DCC1535,DCC0311,0.808335587376179,23,Mitoxantrone,Ifosfamide
DCC1535,DCC1628,0.7556859533763421,13,Mitoxantrone,Fotemustine
DCC1535,DCC1357,0.7607931364047767,23,Mitoxantrone,Daunorubicin
DCC1535,DCC1639,0.784178168326962,15,Mitoxantrone,Ixabepilone
DCC1535,DCC1234,0.7905479951978314,16,Mitoxantrone,Bleomycin
DCC1535,DCC1522,0.7905592044489237,23,Mitoxantrone,Procarbazine
DCC1535,DCC1235,0.7697570886575906,13,Mitoxantrone,Chlorambucil
DCC1535,DCC1471,0.7996631473778623,23,Mitoxantrone,Busulfan
DCC1535,DCC1245,0.7694297915318989,24,Mitoxantrone,Floxuridine
DCC1535,DCC1681,0.7670257776027609,10,Mitoxantrone,Pertuzumab
DCC1535,DCC1688,0.7882883691880441,14,Mitoxantrone,Axitinib
DCC1535,DCC1321,0.7704564278663522,14,Mitoxantrone,Vinblastine
DCC1235,DCC0191,0.7525666938983067,14,Chlorambucil,Etoposide
DCC1235,DCC0012,0.8122155107969412,10,Chlorambucil,Bevacizumab
DCC1235,DCC0189,0.7852778592684481,11,Chlorambucil,Irinotecan
DCC1235,DCC0153,0.7811922537722498,13,Chlorambucil,Clofarabine
DCC1235,DCC0122,0.7710072400675251,12,Chlorambucil,Erlotinib
DCC1235,DCC0117,0.7692513536877016,12,Chlorambucil,Cisplatin
DCC1235,DCC0016,0.7593347302442052,11,Chlorambucil,Bortezomib
DCC1235,DCC0361,0.7698220731954968,12,Chlorambucil,Vorinostat
DCC1235,DCC0008,0.8013720156940334,10,Chlorambucil,Trastuzumab
DCC1235,DCC0245,0.7574981723965105,12,Chlorambucil,Carboplatin
DCC1235,DCC0009,0.7765024524245668,11,Chlorambucil,Rituximab
DCC1235,DCC0126,0.7568909902126223,13,Chlorambucil,Vincristine
DCC1235,DCC0120,0.7993139549812843,10,Chlorambucil,Oxaliplatin
DCC1235,DCC0295,0.7697023145489369,13,Chlorambucil,Capecitabine
DCC1235,DCC0094,0.7946095682778886,11,Chlorambucil,Gemcitabine
DCC1235,DCC0046,0.760550178767581,13,Chlorambucil,Mitomycin
DCC1235,DCC0271,0.7623222635200584,11,Chlorambucil,Topotecan
DCC1235,DCC0096,0.7672686262968426,13,Chlorambucil,Epirubicin
DCC1235,DCC0215,0.7744601899684668,12,Chlorambucil,Temozolomide
DCC1235,DCC1417,0.7953788734270414,11,Chlorambucil,Dacarbazine
DCC1235,DCC0162,0.7805802239307461,11,Chlorambucil,Leucovorin
DCC1235,DCC0108,0.7778767943501848,13,Chlorambucil,Altretamine
DCC1235,DCC0288,0.7956934107143284,13,Chlorambucil,Fludarabine
DCC1235,DCC0429,0.7930068953764501,10,Chlorambucil,Afatinib
DCC1235,DCC0420,0.7893165623535965,11,Chlorambucil,Tirapazamine
DCC1235,DCC0275,0.7844248809198956,11,Chlorambucil,Procainamide
DCC1235,DCC0088,0.7546871603993353,11,Chlorambucil,Trifluridine
DCC1235,DCC0067,0.8020833658877659,11,Chlorambucil,Vinorelbine
DCC1235,DCC0311,0.7820802520066695,13,Chlorambucil,Ifosfamide
DCC1235,DCC1628,0.7930694747289423,10,Chlorambucil,Fotemustine
DCC1235,DCC1121,0.7969654329418208,10,Chlorambucil,Sargramostim
DCC1235,DCC1120,0.8069623681806192,10,Chlorambucil,Pegfilgrastim
DCC1235,DCC1657,0.7631247027090374,11,Chlorambucil,Vandetanib
DCC1235,DCC1555,0.8024905339435433,10,Chlorambucil,Panitumumab
DCC1235,DCC1639,0.7950722479223417,11,Chlorambucil,Ixabepilone
DCC1235,DCC1129,0.7976414276927732,10,Chlorambucil,Palifermin
DCC1235,DCC1522,0.7582163621915523,13,Chlorambucil,Procarbazine
DCC1235,DCC1162,0.7738927560792731,10,Chlorambucil,Filgrastim
DCC1235,DCC1535,0.7697570886575906,13,Chlorambucil,Mitoxantrone
DCC1235,DCC1710,0.7848172464251515,11,Chlorambucil,Plerixafor
DCC1235,DCC1471,0.7780892934557849,13,Chlorambucil,Busulfan
DCC1235,DCC0620,0.7748043811370933,10,Chlorambucil,Canfosfamide
DCC1235,DCC1681,0.8041769410351666,10,Chlorambucil,Pertuzumab
DCC1235,DCC1688,0.7913178293637515,11,Chlorambucil,Axitinib
DCC1235,DCC1321,0.8053663185935039,11,Chlorambucil,Vinblastine
DCC1710,DCC0191,0.7534423697754882,15,Plerixafor,Etoposide
DCC1710,DCC0189,0.7733985752498018,14,Plerixafor,Irinotecan
DCC1710,DCC0153,0.7805195033472312,14,Plerixafor,Clofarabine
DCC1710,DCC0122,0.7717345826748906,14,Plerixafor,Erlotinib
DCC1710,DCC0158,0.7610366266331073,14,Plerixafor,Pemetrexed
DCC1710,DCC0016,0.7508052889130097,14,Plerixafor,Bortezomib
DCC1710,DCC0361,0.7689845956019166,14,Plerixafor,Vorinostat
DCC1710,DCC0126,0.7534299828591593,14,Plerixafor,Vincristine
DCC1710,DCC0148,0.7579782386951721,14,Plerixafor,Imatinib
DCC1710,DCC0079,0.7515639697996213,14,Plerixafor,Sorafenib
DCC1710,DCC0355,0.7584384629486967,12,Plerixafor,Genistein
DCC1710,DCC0295,0.7767348273959244,14,Plerixafor,Capecitabine
DCC1710,DCC0336,0.7822633111074977,13,Plerixafor,Sunitinib
DCC1710,DCC0094,0.7789657720289668,14,Plerixafor,Gemcitabine
DCC1710,DCC0046,0.7655518675995816,14,Plerixafor,Mitomycin
DCC1710,DCC0096,0.7674740168685137,14,Plerixafor,Epirubicin
DCC1710,DCC0215,0.7900181315533878,13,Plerixafor,Temozolomide
DCC1710,DCC1417,0.7814317496412373,13,Plerixafor,Dacarbazine
DCC1710,DCC0162,0.7682786188352969,14,Plerixafor,Leucovorin
DCC1710,DCC0108,0.7710312338472882,14,Plerixafor,Altretamine
DCC1710,DCC0288,0.7858273559139151,13,Plerixafor,Fludarabine
DCC1710,DCC0104,0.7559845343469997,12,Plerixafor,Raloxifene
DCC1710,DCC0307,0.7569474594439732,12,Plerixafor,Trimetrexate
DCC1710,DCC0067,0.7666291775067098,14,Plerixafor,Vinorelbine
DCC1710,DCC0311,0.7834270786557205,13,Plerixafor,Ifosfamide
DCC1710,DCC1628,0.7606797879819628,13,Plerixafor,Fotemustine
