d1,d2,score,count,n1,n2
DCC0532,DCC0360,0.8658874054951241,3,Trientine,"""2'-Deoxyinosine"""
DCC0532,DCC0088,0.8408769850711538,3,Trientine,Trifluridine
DCC0532,DCC0067,0.8445517111491326,3,Trientine,Vinorelbine
DCC0532,DCC0311,0.8485909563214538,9,Trientine,Ifosfamide
DCC0532,DCC0414,0.8537895357295152,3,Trientine,Mesna
DCC0532,DCC0411,0.8499402113386157,3,Trientine,Lomeguatrib
DCC0532,DCC0787,0.8395412240503775,3,Trientine,Ipilimumab
DCC0532,DCC1628,0.8325447611969503,3,Trientine,Fotemustine
DCC0532,DCC0634,0.8317012837409292,3,Trientine,Enzastaurin
DCC0532,DCC1121,0.8132350545983159,3,Trientine,Sargramostim
DCC0532,DCC1461,0.8330124232449873,3,Trientine,Isotretinoin
DCC0532,DCC0904,0.8263242822191635,3,Trientine,Neratinib
DCC0532,DCC1120,0.8343097137590707,3,Trientine,Pegfilgrastim
DCC0532,DCC1657,0.8511860219862974,3,Trientine,Vandetanib
DCC0532,DCC0596,0.8432321552344325,3,Trientine,ABT-751
DCC0532,DCC1555,0.8573351204905436,3,Trientine,Panitumumab
DCC0532,DCC0949,0.8080715853713811,9,Trientine,Pixantrone
DCC0532,DCC1639,0.8537023979165889,3,Trientine,Ixabepilone
DCC0532,DCC0777,0.8332036365458352,3,Trientine,Pazopanib
DCC0532,DCC0622,0.8259633070671283,3,Trientine,Iniparib
DCC0532,DCC1129,0.8320064933743926,3,Trientine,Palifermin
DCC0532,DCC1234,0.8184022856722583,9,Trientine,Bleomycin
DCC0532,DCC1522,0.8167541959946708,9,Trientine,Procarbazine
DCC0532,DCC0945,0.8097567566802816,3,Trientine,Sepantronium
DCC0532,DCC1535,0.8129497396864681,9,Trientine,Mitoxantrone
DCC0532,DCC0789,0.8000230419176235,3,Trientine,Elesclomol
DCC0532,DCC1710,0.8176175908196103,3,Trientine,Plerixafor
DCC0532,DCC1471,0.8239010849472435,9,Trientine,Busulfan
DCC0532,DCC0620,0.8177941096729553,3,Trientine,Canfosfamide
DCC0532,DCC1681,0.8367744962305445,3,Trientine,Pertuzumab
DCC0532,DCC0853,0.8395105015351453,3,Trientine,Linifanib
DCC0532,DCC1688,0.8550305510210864,3,Trientine,Axitinib
DCC0532,DCC1624,0.8508840790664481,3,Trientine,Uracil
DCC0532,DCC1321,0.81313553795609,3,Trientine,Vinblastine
DCC0532,DCC0956,0.8187622697075173,3,Trientine,Obatoclax
DCC0979,DCC0764,0.8004473784752381,3,Danoprevir,Boceprevir
DCC0956,DCC0456,0.8002192196706551,3,Obatoclax,Tanespimycin
DCC0956,DCC0415,0.8689358951683724,3,Obatoclax,Sabarubicin
DCC0956,DCC0412,0.8022732818531924,3,Obatoclax,Lonafarnib
DCC0956,DCC0457,0.8698298414863302,3,Obatoclax,Sorivudine
DCC0956,DCC0384,0.8359424977049764,3,Obatoclax,L744832
DCC0956,DCC0430,0.8001814163027118,3,Obatoclax,NU6140
DCC0956,DCC0380,0.8056442750139033,3,Obatoclax,U0126
DCC0956,DCC0462,0.8167349131885785,3,Obatoclax,ABT-737
DCC0956,DCC0439,0.8529068129987154,3,Obatoclax,"5-2,4-dihydroxypyrimidine"
DCC0956,DCC0461,0.8698071561135986,3,Obatoclax,Lexatumumab
DCC0956,DCC0394,0.8127246244032437,3,Obatoclax,Aplidine
DCC0956,DCC1164,0.8520209146921548,3,Obatoclax,Octreotide
DCC0956,DCC1205,0.8476638066391815,3,Obatoclax,Midodrine
DCC0956,DCC0364,0.8263229909226418,3,Obatoclax,Flavopiridol
DCC0956,DCC0401,0.8258756100047583,3,Obatoclax,Phorbol
DCC0956,DCC0360,0.8713659900105941,3,Obatoclax,"""2'-Deoxyinosine"""
DCC0956,DCC0949,0.8050369209377273,3,Obatoclax,Pixantrone
DCC0956,DCC0640,0.8170595992309061,3,Obatoclax,Ibritumomab
DCC0956,DCC0789,0.8004700127856562,3,Obatoclax,Elesclomol
DCC0956,DCC1624,0.8510778040002754,3,Obatoclax,Uracil
DCC0956,DCC0532,0.8187622741495398,3,Obatoclax,Trientine
DCC0191,DCC0545,0.8129649837819828,2,Etoposide,Sofosbuvir
DCC0191,DCC1126,0.829665377496141,2,Etoposide,Interferon
DCC0456,DCC0545,0.8042286585132186,2,Tanespimycin,Sofosbuvir
DCC0456,DCC0764,0.8178063790499319,2,Tanespimycin,Boceprevir
DCC0012,DCC0784,0.8129049034667194,2,Bevacizumab,Albinterferon
DCC0323,DCC0545,0.8040867485001841,2,Paclitaxel,Sofosbuvir
DCC0323,DCC1126,0.8209991784363354,2,Paclitaxel,Interferon
DCC0189,DCC0784,0.8208766035461001,2,Irinotecan,Albinterferon
DCC0153,DCC0545,0.8174211685916914,2,Clofarabine,Sofosbuvir
DCC0153,DCC1126,0.8339031984277478,2,Clofarabine,Interferon
DCC0256,DCC1126,0.8102998537377614,2,Cytarabine,Interferon
DCC0122,DCC0897,0.8038317818257916,2,Erlotinib,Balapiravir
DCC0122,DCC0784,0.8277072956028091,2,Erlotinib,Albinterferon
DCC0122,DCC1144,0.8039651986595322,2,Erlotinib,Follitropin
DCC0122,DCC1060,0.8051702073475027,2,Erlotinib,Simeprevir
DCC0122,DCC0979,0.8050510273328482,2,Erlotinib,Danoprevir
DCC0158,DCC0784,0.8084033747365582,2,Pemetrexed,Albinterferon
DCC0001,DCC0784,0.820070210327938,2,Cetuximab,Albinterferon
DCC0128,DCC0784,0.8203635102944407,2,Fluorouracil,Albinterferon
DCC0117,DCC0784,0.8067518725315621,2,Cisplatin,Albinterferon
DCC0415,DCC0203,0.8143605691812312,2,Sabarubicin,Ribavirin
DCC0415,DCC0019,0.8052349767087396,2,Sabarubicin,Oseltamivir
DCC0415,DCC0897,0.8114820300986451,2,Sabarubicin,Balapiravir
DCC0415,DCC0784,0.8357491257471237,2,Sabarubicin,Albinterferon
DCC0415,DCC1648,0.8123439182719271,2,Sabarubicin,Thymalfasin
DCC0415,DCC1144,0.8116230911113438,2,Sabarubicin,Follitropin
DCC0415,DCC1302,0.8112049089703313,2,Sabarubicin,Nitazoxanide
DCC0415,DCC1060,0.8128403157919326,2,Sabarubicin,Simeprevir
DCC0415,DCC0979,0.8127233575854969,2,Sabarubicin,Danoprevir
DCC0412,DCC0764,0.8010451803056042,2,Lonafarnib,Boceprevir
DCC0412,DCC1126,0.8034501728467424,2,Lonafarnib,Interferon
DCC0259,DCC0545,0.8037342417464034,2,Doxorubicin,Sofosbuvir
DCC0259,DCC1126,0.8205586340584108,2,Doxorubicin,Interferon
DCC0369,DCC1126,0.8113240354536646,2,Trabectedin,Interferon
DCC0123,DCC1126,0.8066870795290461,2,Cyclophosphamide,Interferon
DCC0126,DCC1126,0.8079522537453236,2,Vincristine,Interferon
DCC0457,DCC0203,0.8214849031934364,2,Sorivudine,Ribavirin
DCC0457,DCC0019,0.8120791956365114,2,Sorivudine,Oseltamivir
DCC0457,DCC0897,0.8186091211044386,2,Sorivudine,Balapiravir
DCC0457,DCC0784,0.8432459048047974,2,Sorivudine,Albinterferon
DCC0457,DCC1648,0.8194818262032614,2,Sorivudine,Thymalfasin
DCC0457,DCC1144,0.8187498676558259,2,Sorivudine,Follitropin
DCC0457,DCC1302,0.8183243112017039,2,Sorivudine,Nitazoxanide
DCC0457,DCC1060,0.8199917701887872,2,Sorivudine,Simeprevir
DCC0457,DCC0979,0.8198679408327227,2,Sorivudine,Danoprevir
DCC0013,DCC0003,0.8069480588984299,2,Vitamin,Peginterferon
DCC0330,DCC0545,0.8054317705161025,2,Dasatinib,Sofosbuvir
DCC0330,DCC1126,0.8221267817974383,2,Dasatinib,Interferon
DCC0079,DCC0784,0.8152854989724092,2,Sorafenib,Albinterferon
DCC0120,DCC0545,0.8405264796794241,2,Oxaliplatin,Sofosbuvir
DCC0120,DCC0784,0.8158788395411349,2,Oxaliplatin,Albinterferon
DCC0295,DCC0784,0.8128194562044089,2,Capecitabine,Albinterferon
DCC0430,DCC0764,0.8119363800737269,2,NU6140,Boceprevir
DCC0430,DCC1126,0.8146023825404168,2,NU6140,Interferon
DCC0336,DCC0784,0.8204734563583401,2,Sunitinib,Albinterferon
DCC0462,DCC0764,0.8112672210801829,2,ABT-737,Boceprevir
DCC0462,DCC1126,0.8138499989138641,2,ABT-737,Interferon
DCC0329,DCC0545,0.8203382165476012,2,Docetaxel,Sofosbuvir
DCC0094,DCC0784,0.8152532395472594,2,Gemcitabine,Albinterferon
DCC0403,DCC0784,0.8215987521846619,2,Tegafur,Albinterferon
DCC0416,DCC0784,0.8191832261070175,2,Potassium,Albinterferon
DCC0439,DCC0784,0.8191832303401732,2,"5-2,4-dihydroxypyrimidine",Albinterferon
DCC0471,DCC0764,0.8121999623806629,2,Peloruside,Boceprevir
DCC0471,DCC1126,0.8148832422677303,2,Peloruside,Interferon
DCC0389,DCC0764,0.8102199474525593,2,Discodermolide,Boceprevir
DCC0389,DCC1126,0.8129140466215854,2,Discodermolide,Interferon
DCC0046,DCC0784,0.8199577383702547,2,Mitomycin,Albinterferon
DCC0006,DCC0545,0.8270023672177582,2,Aldesleukin,Sofosbuvir
DCC0006,DCC0784,0.8042556087860582,2,Aldesleukin,Albinterferon
DCC0006,DCC0764,0.8417797719651516,2,Aldesleukin,Boceprevir
DCC0461,DCC0203,0.8142542620179071,2,Lexatumumab,Ribavirin
DCC0461,DCC0019,0.8053464997906084,2,Lexatumumab,Oseltamivir
DCC0461,DCC0897,0.8113147298354477,2,Lexatumumab,Balapiravir
DCC0461,DCC0784,0.8356578373697128,2,Lexatumumab,Albinterferon
DCC0461,DCC1648,0.8121799516200271,2,Lexatumumab,Thymalfasin
DCC0461,DCC1144,0.8114521045548969,2,Lexatumumab,Follitropin
DCC0461,DCC1302,0.8110376792650105,2,Lexatumumab,Nitazoxanide
DCC0461,DCC1060,0.8126778056272339,2,Lexatumumab,Simeprevir
DCC0461,DCC0979,0.8125582687908326,2,Lexatumumab,Danoprevir
DCC0203,DCC0415,0.8143605691812312,2,Ribavirin,Sabarubicin
DCC0203,DCC0457,0.8214849031934364,2,Ribavirin,Sorivudine
DCC0203,DCC0461,0.8142542620179071,2,Ribavirin,Lexatumumab
DCC0203,DCC0414,0.8025187841910493,2,Ribavirin,Mesna
DCC0003,DCC0013,0.8069480588984299,2,Peginterferon,Vitamin
DCC0003,DCC0004,0.8063500055123474,2,Peginterferon,Asparaginase
DCC0003,DCC0520,0.8071750967002552,2,Peginterferon,Betaine
DCC0003,DCC0585,0.8071751037036086,2,Peginterferon,Levomefolic
DCC0003,DCC1181,0.807175087191619,2,Peginterferon,Creatine
DCC0446,DCC0764,0.8100932838762367,2,Tubacin,Boceprevir
DCC0446,DCC1126,0.8128140411068149,2,Tubacin,Interferon
DCC0394,DCC0545,0.8148510345254433,2,Aplidine,Sofosbuvir
DCC0394,DCC0764,0.8287691472821666,2,Aplidine,Boceprevir
DCC0271,DCC0545,0.8089525792754052,2,Topotecan,Sofosbuvir
DCC0271,DCC1126,0.8258201151018525,2,Topotecan,Interferon
DCC0332,DCC0545,0.8167983770024705,2,Lapatinib,Sofosbuvir
DCC0426,DCC0545,0.8246566104662869,2,2-methoxyestradiol,Sofosbuvir
DCC0426,DCC0784,0.8009392477784499,2,2-methoxyestradiol,Albinterferon
DCC0125,DCC1126,0.8150411457960982,2,Toremifene,Interferon
DCC0019,DCC0415,0.8052349767087396,2,Oseltamivir,Sabarubicin
DCC0019,DCC0457,0.8120791956365114,2,Oseltamivir,Sorivudine
DCC0019,DCC0461,0.8053464997906084,2,Oseltamivir,Lexatumumab
DCC0019,DCC0420,0.8041442537109946,2,Oseltamivir,Tirapazamine
DCC0019,DCC0275,0.8030538643323111,2,Oseltamivir,Procainamide
DCC0019,DCC1555,0.8002823918180467,2,Oseltamivir,Panitumumab
DCC0096,DCC0784,0.8108738528030583,2,Epirubicin,Albinterferon
DCC1165,DCC0520,0.8065003899997893,2,Interferon,Betaine
DCC1165,DCC0585,0.8065003941535374,2,Interferon,Levomefolic
DCC1165,DCC1181,0.8065003857616129,2,Interferon,Creatine
DCC0215,DCC0897,0.8048047178671259,2,Temozolomide,Balapiravir
DCC0215,DCC1144,0.80494925059562,2,Temozolomide,Follitropin
DCC0215,DCC1060,0.8061213406974759,2,Temozolomide,Simeprevir
DCC0215,DCC0979,0.8060105252849759,2,Temozolomide,Danoprevir
DCC1417,DCC0784,0.8150301547311876,2,Dacarbazine,Albinterferon
DCC1164,DCC0897,0.8110848532511286,2,Octreotide,Balapiravir
DCC1164,DCC1648,0.8119275748932417,2,Octreotide,Thymalfasin
DCC1164,DCC1144,0.8112323778936283,2,Octreotide,Follitropin
DCC1164,DCC1060,0.8124310346879037,2,Octreotide,Simeprevir
DCC1164,DCC0979,0.8123120674591743,2,Octreotide,Danoprevir
DCC1205,DCC0897,0.8116435952808356,2,Midodrine,Balapiravir
DCC1205,DCC1144,0.8117948337605658,2,Midodrine,Follitropin
DCC0162,DCC0784,0.8169290691162795,2,Leucovorin,Albinterferon
DCC0108,DCC0784,0.8179858574270459,2,Altretamine,Albinterferon
DCC0364,DCC0784,0.8079521616562712,2,Flavopiridol,Albinterferon
DCC0401,DCC0784,0.8079521616562712,2,Phorbol,Albinterferon
DCC0469,DCC0545,0.8141976653490627,2,Trimidox,Sofosbuvir
DCC0469,DCC0764,0.8281071797167339,2,Trimidox,Boceprevir
DCC0004,DCC0003,0.8063500055123474,2,Asparaginase,Peginterferon
DCC0104,DCC0897,0.8208363931445275,2,Raloxifene,Balapiravir
DCC0104,DCC0784,0.8456371317394602,2,Raloxifene,Albinterferon
DCC0104,DCC1648,0.8217147208601852,2,Raloxifene,Thymalfasin
DCC0104,DCC1144,0.8209760069340276,2,Raloxifene,Follitropin
DCC0104,DCC1060,0.8222300738175372,2,Raloxifene,Simeprevir
DCC0104,DCC0979,0.82210301120317,2,Raloxifene,Danoprevir
DCC0307,DCC0897,0.8208363889045747,2,Trimetrexate,Balapiravir
DCC0307,DCC0784,0.8456371336260056,2,Trimetrexate,Albinterferon
DCC0307,DCC1648,0.8217147102490956,2,Trimetrexate,Thymalfasin
DCC0307,DCC1144,0.8209760046640657,2,Trimetrexate,Follitropin
DCC0307,DCC1060,0.8222300637820781,2,Trimetrexate,Simeprevir
DCC0307,DCC0979,0.8221030113270573,2,Trimetrexate,Danoprevir
DCC0429,DCC0784,0.8087918906762062,2,Afatinib,Albinterferon
DCC0420,DCC0019,0.8041442537109946,2,Tirapazamine,Oseltamivir
DCC0420,DCC0897,0.8106123944506846,2,Tirapazamine,Balapiravir
DCC0420,DCC0784,0.8347560957799697,2,Tirapazamine,Albinterferon
DCC0420,DCC1144,0.8107560656586401,2,Tirapazamine,Follitropin
DCC0420,DCC1060,0.8119632138930554,2,Tirapazamine,Simeprevir
DCC0420,DCC0979,0.8118489443644871,2,Tirapazamine,Danoprevir
DCC0275,DCC0019,0.8030538643323111,2,Procainamide,Oseltamivir
DCC0275,DCC0897,0.809364549105664,2,Procainamide,Balapiravir
DCC0275,DCC0784,0.8334873484273442,2,Procainamide,Albinterferon
DCC0275,DCC1144,0.8095058408815947,2,Procainamide,Follitropin
DCC0275,DCC1060,0.8107150066076558,2,Procainamide,Simeprevir
DCC0275,DCC0979,0.8105992744687399,2,Procainamide,Danoprevir
DCC0360,DCC0897,0.8200735156602625,2,"""2'-Deoxyinosine""",Balapiravir
DCC0360,DCC0784,0.8447913493270449,2,"""2'-Deoxyinosine""",Albinterferon
DCC0360,DCC1648,0.8209492216635779,2,"""2'-Deoxyinosine""",Thymalfasin
DCC0360,DCC1144,0.8202154713600711,2,"""2'-Deoxyinosine""",Follitropin
DCC0360,DCC1060,0.8214611146852338,2,"""2'-Deoxyinosine""",Simeprevir
DCC0360,DCC0979,0.8213370734871714,2,"""2'-Deoxyinosine""",Danoprevir
DCC0088,DCC0545,0.8340970238245534,2,Trifluridine,Sofosbuvir
DCC0088,DCC0784,0.8094067095811375,2,Trifluridine,Albinterferon
DCC0067,DCC0784,0.8147277104862034,2,Vinorelbine,Albinterferon
DCC0311,DCC0545,0.8278044450838584,2,Ifosfamide,Sofosbuvir
DCC0311,DCC0784,0.8042078440248752,2,Ifosfamide,Albinterferon
DCC0311,DCC1126,0.8454661888009602,2,Ifosfamide,Interferon
DCC0414,DCC0203,0.8025187841910493,2,Mesna,Ribavirin
DCC0414,DCC0545,0.8483224240766081,2,Mesna,Sofosbuvir
DCC0414,DCC0784,0.8232275260525448,2,Mesna,Albinterferon
DCC0414,DCC1648,0.8005614771546735,2,Mesna,Thymalfasin
DCC0414,DCC0764,0.8640419153698645,2,Mesna,Boceprevir
DCC0414,DCC1060,0.8010416591576208,2,Mesna,Simeprevir
DCC0414,DCC0979,0.8009315792829167,2,Mesna,Danoprevir
DCC0545,DCC0191,0.8129649837819828,2,Sofosbuvir,Etoposide
DCC0545,DCC0456,0.8042286585132186,2,Sofosbuvir,Tanespimycin
DCC0545,DCC0323,0.8040867485001841,2,Sofosbuvir,Paclitaxel
DCC0545,DCC0153,0.8174211685916914,2,Sofosbuvir,Clofarabine
DCC0545,DCC0259,0.8037342417464034,2,Sofosbuvir,Doxorubicin
DCC0545,DCC0330,0.8054317705161025,2,Sofosbuvir,Dasatinib
DCC0545,DCC0120,0.8405264796794241,2,Sofosbuvir,Oxaliplatin
DCC0545,DCC0329,0.8203382165476012,2,Sofosbuvir,Docetaxel
DCC0545,DCC0006,0.8270023672177582,2,Sofosbuvir,Aldesleukin
DCC0545,DCC0394,0.8148510345254433,2,Sofosbuvir,Aplidine
DCC0545,DCC0271,0.8089525792754052,2,Sofosbuvir,Topotecan
DCC0545,DCC0332,0.8167983770024705,2,Sofosbuvir,Lapatinib
DCC0545,DCC0426,0.8246566104662869,2,Sofosbuvir,2-methoxyestradiol
DCC0545,DCC0469,0.8141976653490627,2,Sofosbuvir,Trimidox
DCC0545,DCC0088,0.8340970238245534,2,Sofosbuvir,Trifluridine
DCC0545,DCC0311,0.8278044450838584,2,Sofosbuvir,Ifosfamide
DCC0545,DCC0414,0.8483224240766081,2,Sofosbuvir,Mesna
DCC0545,DCC1121,0.8157050241228568,2,Sofosbuvir,Sargramostim
DCC0545,DCC1461,0.8351267143433874,2,Sofosbuvir,Isotretinoin
DCC0545,DCC0904,0.8209279248830713,2,Sofosbuvir,Neratinib
DCC0545,DCC1120,0.8289342191321645,2,Sofosbuvir,Pegfilgrastim
DCC0545,DCC1657,0.8462283813643912,2,Sofosbuvir,Vandetanib
DCC0545,DCC1017,0.8138251170390822,2,Sofosbuvir,SCH
DCC0545,DCC0777,0.8302959144173575,2,Sofosbuvir,Pazopanib
DCC0545,DCC1138,0.8035363068653386,2,Sofosbuvir,Gemtuzumab
DCC0545,DCC1129,0.8283007369960301,2,Sofosbuvir,Palifermin
DCC0545,DCC1234,0.8042417325839649,2,Sofosbuvir,Bleomycin
DCC0545,DCC0630,0.8064601956708375,2,Sofosbuvir,Zosuquidar
DCC0545,DCC0945,0.8106482841141596,2,Sofosbuvir,Sepantronium
DCC0545,DCC1535,0.812282598483764,2,Sofosbuvir,Mitoxantrone
DCC0545,DCC1710,0.8236021180161357,2,Sofosbuvir,Plerixafor
DCC0545,DCC1245,0.8075465362475425,2,Sofosbuvir,Floxuridine
DCC0545,DCC0620,0.8137618242566143,2,Sofosbuvir,Canfosfamide
DCC0545,DCC1681,0.8305810389498101,2,Sofosbuvir,Pertuzumab
DCC0545,DCC0853,0.8325129683017447,2,Sofosbuvir,Linifanib
DCC0545,DCC1321,0.8173885443641196,2,Sofosbuvir,Vinblastine
DCC0545,DCC0956,0.8270732543904767,2,Sofosbuvir,Obatoclax
DCC0897,DCC0122,0.8038317818257916,2,Balapiravir,Erlotinib
DCC0897,DCC0415,0.8114820300986451,2,Balapiravir,Sabarubicin
DCC0897,DCC0457,0.8186091211044386,2,Balapiravir,Sorivudine
DCC0897,DCC0461,0.8113147298354477,2,Balapiravir,Lexatumumab
DCC0897,DCC0215,0.8048047178671259,2,Balapiravir,Temozolomide
DCC0897,DCC1164,0.8110848532511286,2,Balapiravir,Octreotide
DCC0897,DCC1205,0.8116435952808356,2,Balapiravir,Midodrine
DCC0897,DCC0104,0.8208363931445275,2,Balapiravir,Raloxifene
DCC0897,DCC0307,0.8208363889045747,2,Balapiravir,Trimetrexate
DCC0897,DCC0420,0.8106123944506846,2,Balapiravir,Tirapazamine
DCC0897,DCC0275,0.809364549105664,2,Balapiravir,Procainamide
DCC0897,DCC0360,0.8200735156602625,2,Balapiravir,"""2'-Deoxyinosine"""
DCC0897,DCC1555,0.8063552868641242,2,Balapiravir,Panitumumab
DCC0897,DCC1639,0.8076636114507991,2,Balapiravir,Ixabepilone
DCC0897,DCC1024,0.8198392511454138,2,Balapiravir,Teprotumumab
DCC0897,DCC1688,0.8038414412897313,2,Balapiravir,Axitinib
DCC0897,DCC1624,0.8082566781751752,2,Balapiravir,Uracil
DCC0634,DCC0784,0.8073466306025437,2,Enzastaurin,Albinterferon
DCC1121,DCC0545,0.8157050241228568,2,Sargramostim,Sofosbuvir
DCC1121,DCC1126,0.8320851315212079,2,Sargramostim,Interferon
DCC1461,DCC0545,0.8351267143433874,2,Isotretinoin,Sofosbuvir
DCC1461,DCC0784,0.8121437138668175,2,Isotretinoin,Albinterferon
DCC0904,DCC0545,0.8209279248830713,2,Neratinib,Sofosbuvir
DCC0904,DCC0764,0.8357059995709375,2,Neratinib,Boceprevir
DCC1120,DCC0545,0.8289342191321645,2,Pegfilgrastim,Sofosbuvir
DCC1120,DCC0784,0.8053178485677159,2,Pegfilgrastim,Albinterferon
DCC1120,DCC1126,0.8466031395249849,2,Pegfilgrastim,Interferon
DCC0784,DCC0012,0.8129049034667194,2,Albinterferon,Bevacizumab
DCC0784,DCC0189,0.8208766035461001,2,Albinterferon,Irinotecan
DCC0784,DCC0122,0.8277072956028091,2,Albinterferon,Erlotinib
DCC0784,DCC0158,0.8084033747365582,2,Albinterferon,Pemetrexed
DCC0784,DCC0001,0.820070210327938,2,Albinterferon,Cetuximab
DCC0784,DCC0128,0.8203635102944407,2,Albinterferon,Fluorouracil
DCC0784,DCC0117,0.8067518725315621,2,Albinterferon,Cisplatin
DCC0784,DCC0415,0.8357491257471237,2,Albinterferon,Sabarubicin
DCC0784,DCC0457,0.8432459048047974,2,Albinterferon,Sorivudine
DCC0784,DCC0079,0.8152854989724092,2,Albinterferon,Sorafenib
DCC0784,DCC0120,0.8158788395411349,2,Albinterferon,Oxaliplatin
DCC0784,DCC0295,0.8128194562044089,2,Albinterferon,Capecitabine
DCC0784,DCC0336,0.8204734563583401,2,Albinterferon,Sunitinib
DCC0784,DCC0094,0.8152532395472594,2,Albinterferon,Gemcitabine
DCC0784,DCC0403,0.8215987521846619,2,Albinterferon,Tegafur
DCC0784,DCC0416,0.8191832261070175,2,Albinterferon,Potassium
DCC0784,DCC0439,0.8191832303401732,2,Albinterferon,"5-2,4-dihydroxypyrimidine"
DCC0784,DCC0046,0.8199577383702547,2,Albinterferon,Mitomycin
DCC0784,DCC0006,0.8042556087860582,2,Albinterferon,Aldesleukin
DCC0784,DCC0461,0.8356578373697128,2,Albinterferon,Lexatumumab
DCC0784,DCC0426,0.8009392477784499,2,Albinterferon,2-methoxyestradiol
DCC0784,DCC0096,0.8108738528030583,2,Albinterferon,Epirubicin
DCC0784,DCC1417,0.8150301547311876,2,Albinterferon,Dacarbazine
DCC0784,DCC0162,0.8169290691162795,2,Albinterferon,Leucovorin
DCC0784,DCC0108,0.8179858574270459,2,Albinterferon,Altretamine
DCC0784,DCC0364,0.8079521616562712,2,Albinterferon,Flavopiridol
DCC0784,DCC0401,0.8079521616562712,2,Albinterferon,Phorbol
DCC0784,DCC0104,0.8456371317394602,2,Albinterferon,Raloxifene
DCC0784,DCC0307,0.8456371336260056,2,Albinterferon,Trimetrexate
DCC0784,DCC0429,0.8087918906762062,2,Albinterferon,Afatinib
DCC0784,DCC0420,0.8347560957799697,2,Albinterferon,Tirapazamine
DCC0784,DCC0275,0.8334873484273442,2,Albinterferon,Procainamide
DCC0784,DCC0360,0.8447913493270449,2,Albinterferon,"""2'-Deoxyinosine"""
DCC0784,DCC0088,0.8094067095811375,2,Albinterferon,Trifluridine
DCC0784,DCC0067,0.8147277104862034,2,Albinterferon,Vinorelbine
DCC0784,DCC0311,0.8042078440248752,2,Albinterferon,Ifosfamide
DCC0784,DCC0414,0.8232275260525448,2,Albinterferon,Mesna
DCC0784,DCC0634,0.8073466306025437,2,Albinterferon,Enzastaurin
DCC0784,DCC1461,0.8121437138668175,2,Albinterferon,Isotretinoin
DCC0784,DCC1120,0.8053178485677159,2,Albinterferon,Pegfilgrastim
DCC0784,DCC1657,0.8210601962915587,2,Albinterferon,Vandetanib
DCC0784,DCC0596,0.8181355817659617,2,Albinterferon,ABT-751
DCC0784,DCC1555,0.830385521978557,2,Albinterferon,Panitumumab
DCC0784,DCC1639,0.8318001554108563,2,Albinterferon,Ixabepilone
DCC0784,DCC0777,0.8058961392532155,2,Albinterferon,Pazopanib
DCC0784,DCC0622,0.8020919573821493,2,Albinterferon,Iniparib
DCC0784,DCC1129,0.8044032084017388,2,Albinterferon,Palifermin
DCC0784,DCC1024,0.8446773779286673,2,Albinterferon,Teprotumumab
DCC0784,DCC1710,0.8015881660352573,2,Albinterferon,Plerixafor
DCC0784,DCC1681,0.8061912206281578,2,Albinterferon,Pertuzumab
DCC0784,DCC0853,0.8079158684239794,2,Albinterferon,Linifanib
DCC0784,DCC1688,0.8277548471627815,2,Albinterferon,Axitinib
DCC0784,DCC1624,0.8323521768198954,2,Albinterferon,Uracil
DCC0784,DCC0956,0.8033586283487169,2,Albinterferon,Obatoclax
DCC1657,DCC0545,0.8462283813643912,2,Vandetanib,Sofosbuvir
DCC1657,DCC0784,0.8210601962915587,2,Vandetanib,Albinterferon
DCC0596,DCC0784,0.8181355817659617,2,ABT-751,Albinterferon
DCC1555,DCC0019,0.8002823918180467,2,Panitumumab,Oseltamivir
DCC1555,DCC0897,0.8063552868641242,2,Panitumumab,Balapiravir
DCC1555,DCC0784,0.830385521978557,2,Panitumumab,Albinterferon
DCC1555,DCC1144,0.8064895175234487,2,Panitumumab,Follitropin
DCC1555,DCC1060,0.8077031049509009,2,Panitumumab,Simeprevir
DCC1555,DCC0979,0.8075821814387424,2,Panitumumab,Danoprevir
DCC1020,DCC0764,0.8113324056020783,2,Trebananib,Boceprevir
DCC1020,DCC1126,0.8140172821880463,2,Trebananib,Interferon
DCC0640,DCC0764,0.804910512712333,2,Ibritumomab,Boceprevir
DCC0640,DCC1126,0.8072041324329227,2,Ibritumomab,Interferon
DCC1639,DCC0897,0.8076636114507991,2,Ixabepilone,Balapiravir
DCC1639,DCC0784,0.8318001554108563,2,Ixabepilone,Albinterferon
DCC1639,DCC1144,0.8077982300228514,2,Ixabepilone,Follitropin
DCC1639,DCC1060,0.8090147290098937,2,Ixabepilone,Simeprevir
DCC1639,DCC0979,0.8088942680823321,2,Ixabepilone,Danoprevir
DCC1017,DCC0545,0.8138251170390822,2,SCH,Sofosbuvir
DCC1017,DCC0764,0.8277278472462039,2,SCH,Boceprevir
DCC0777,DCC0545,0.8302959144173575,2,Pazopanib,Sofosbuvir
DCC0777,DCC0784,0.8058961392532155,2,Pazopanib,Albinterferon
DCC0777,DCC1126,0.8485754495232511,2,Pazopanib,Interferon
DCC0622,DCC0784,0.8020919573821493,2,Iniparib,Albinterferon
DCC0622,DCC0764,0.8408573606354437,2,Iniparib,Boceprevir
DCC1138,DCC0545,0.8035363068653386,2,Gemtuzumab,Sofosbuvir
DCC1138,DCC0764,0.8173095751034432,2,Gemtuzumab,Boceprevir
